ZIP DISEASE_ID COUNT
95963 HTD 26
93308 INJ 37
94536 OTH 75
92054 CLD 28
94536 STK 21
95948 OTH 23
90404 STK 25
93428 HTD 23
90504 HTD 61
93307 OTH 75
92886 HTD 94
94127 OTH 34
91214 OTH 26
93561 OTH 36
93420 HTD 84
92530 INJ 24
93103 CAN 29
94806 CAN 83
91352 OTH 41
95670 STK 22
93013 OTH 20
95125 HTD 88
93245 OTH 29
95136 OTH 24
93710 OTH 43
95148 CAN 40
95120 CAN 40
91710 OTH 68
91752 CAN 33
92395 CAN 66
90805 STK 32
91776 CAN 55
95965 CAN 47
94121 CAN 86
94806 HTD 102
94533 HTD 110
93003 CAN 97
95122 CAN 46
95949 HTD 36
93442 OTH 28
90008 CAN 89
94590 OTH 61
96080 STK 25
92126 CAN 63
92869 CAN 42
94619 CAN 38
95437 HTD 25
95691 CAN 51
91107 OTH 31
95991 OTH 65
91731 CAN 27
92211 HTD 87
92586 ALZ 42
91602 OTH 20
93215 CAN 42
93534 CAN 69
92056 PNF 23
93703 CAN 42
95242 OTH 59
94563 HTD 37
91762 OTH 67
90604 HTD 60
92262 HTD 84
94605 HTD 62
93905 CAN 33
94062 OTH 30
90731 CLD 22
92801 OTH 61
92649 CAN 53
93923 HTD 40
95120 OTH 28
92113 HTD 56
94546 STK 47
90201 CAN 65
90405 OTH 27
95838 CAN 49
95628 CLD 22
95205 PNF 22
90620 CAN 76
91203 CAN 28
92120 CAN 62
95828 HTD 106
95037 CAN 62
95133 OTH 25
90502 CAN 25
94533 PNF 28
92021 CAN 130
95901 HTD 106
95973 STK 21
90745 HTD 105
94954 OTH 77
93706 INJ 21
90220 STK 24
92866 HTD 35
95827 CAN 29
92562 CAN 82
91748 OTH 33
91506 CAN 33
90260 OTH 23
92691 OTH 75
95209 STK 26
92807 CAN 64
91406 CAN 53
90018 HTD 119
92651 CAN 52
95682 CAN 58
90025 OTH 41
90037 CAN 55
90201 OTH 57
95928 OTH 60
90065 OTH 36
95628 CAN 87
95824 CAN 35
94533 INJ 24
92648 CAN 73
95382 CAN 55
95240 STK 41
92591 OTH 25
94558 ALZ 25
95687 HTD 83
90027 HTD 162
92123 ALZ 20
93535 INJ 25
95035 OTH 37
92078 HTD 85
93280 CAN 21
92173 CAN 28
92804 OTH 80
91607 HTD 58
92637 STK 32
92545 CLD 40
94002 HTD 41
95121 HTD 52
95682 OTH 38
92604 CAN 31
90026 HTD 102
90815 HTD 108
90305 CAN 24
92501 OTH 25
95112 CAN 65
90016 CAN 97
92879 HTD 31
91106 HTD 50
90032 OTH 31
95616 CAN 59
90706 CLD 25
91364 HTD 79
92653 HTD 361
91406 CAN 62
94132 HTD 73
90715 OTH 23
91740 OTH 33
92648 HTD 83
95242 HTD 66
92629 OTH 30
94706 CAN 27
91765 HTD 54
91007 STK 23
90745 STK 21
92651 CAN 46
92025 ALZ 28
94501 CAN 108
91208 HTD 22
92026 CLD 26
92316 OTH 31
94014 HTD 66
94546 CLD 21
92211 STK 21
90301 CAN 38
93306 CLD 27
92260 CAN 95
94577 CAN 90
94563 CAN 40
92377 CAN 21
90740 ALZ 20
92241 HTD 24
94521 CLD 23
90038 OTH 28
95603 CLD 26
91977 HTD 121
92316 OTH 38
92026 CAN 85
95129 OTH 32
95821 CAN 71
91710 STK 25
91107 OTH 44
95661 OTH 45
95928 HTD 60
90638 CAN 83
90002 HTD 81
91301 HTD 44
93551 CAN 42
92201 OTH 62
90045 OTH 32
90249 OTH 35
95131 CAN 24
93105 OTH 87
94112 CAN 157
92019 CAN 74
92637 PNF 25
92801 HTD 102
92084 ALZ 21
95209 STK 21
95340 OTH 111
92509 CAN 92
90232 HTD 29
92109 STK 25
93552 HTD 39
95819 HTD 43
95841 CAN 42
94590 CAN 79
90046 OTH 54
90660 DIA 24
95125 CAN 80
92084 ALZ 33
92663 HTD 65
90035 CAN 56
90723 OTH 34
95747 CAN 77
92637 ALZ 22
95662 OTH 51
93705 CAN 61
92708 ALZ 24
91754 STK 20
90746 OTH 33
91911 CLD 30
92037 CAN 94
90660 STK 26
95841 CAN 37
95822 CAN 101
94404 HTD 30
90062 HTD 58
95340 CAN 105
90808 OTH 43
94556 OTH 20
92120 OTH 44
95841 CAN 43
92883 HTD 23
90404 CAN 48
95010 OTH 20
91423 OTH 25
92301 OTH 22
90280 DIA 20
94606 CAN 63
91762 HTD 74
96097 OTH 20
90016 OTH 64
92120 ALZ 22
94558 CLD 33
91340 CAN 34
95451 CAN 27
92656 OTH 23
92373 ALZ 20
95667 CLD 40
95824 OTH 50
90277 HTD 59
94551 CAN 26
91360 OTH 49
92374 HTD 75
95366 OTH 31
93277 PNF 20
95382 HTD 67
95608 CLD 35
93637 HTD 53
95817 CAN 25
94109 PNF 21
94108 HTD 44
95662 CAN 65
93611 HTD 69
90710 CAN 33
94608 OTH 49
94115 STK 25
93305 CAN 40
95928 INJ 21
93933 OTH 23
99998 CLD 87
92025 STK 36
90680 HTD 77
95116 HTD 52
94534 HTD 39
95010 CAN 22
95340 STK 29
92543 CAN 122
91030 CAN 30
90241 CAN 75
95405 HTD 49
94134 OTH 76
91307 CAN 46
95240 HTD 84
95014 OTH 39
95125 OTH 66
95521 OTH 28
93108 OTH 31
92027 CAN 81
90501 CAN 48
94530 HTD 69
95824 OTH 44
94553 HTD 63
92264 OTH 52
91302 CAN 25
95966 HTD 106
92071 CLD 21
91201 CAN 53
91206 CAN 70
95828 CAN 102
91304 OTH 39
90241 OTH 52
92103 ALZ 21
95453 HTD 28
96067 HTD 22
95660 OTH 33
92570 CLD 22
93536 OTH 71
91763 CAN 49
95125 STK 35
91350 HTD 40
90305 HTD 42
94805 HTD 32
95825 CAN 77
92583 CLD 30
94539 CAN 54
91301 CAN 32
96002 OTH 95
90007 HTD 42
92675 CAN 56
92308 CAN 78
93637 INJ 21
92065 OTH 40
92544 PNF 29
91902 CAN 41
95425 OTH 24
93638 OTH 60
99998 ALZ 31
92653 CLD 46
92807 CAN 51
92128 HTD 100
92037 HTD 76
90044 CLD 27
90049 STK 21
95673 OTH 22
91205 OTH 35
90650 HTD 203
91355 CAN 46
92111 CAN 60
90745 CAN 91
92508 HTD 28
92021 ALZ 29
92371 CAN 35
92586 CAN 119
94114 HTD 36
94558 CLD 36
95953 OTH 20
90255 DIA 20
92553 PNF 31
92103 HTD 62
90012 CAN 48
92284 CLD 34
92354 CAN 46
94565 HTD 125
91911 INJ 31
92057 CAN 92
95501 CAN 45
91202 OTH 21
92025 CLD 24
95035 HTD 36
95670 STK 28
92692 OTH 59
94565 OTH 91
93449 HTD 33
93705 HTD 76
92109 OTH 55
93304 HTD 130
94116 CLD 29
95540 HTD 38
94131 OTH 33
91941 HTD 93
94044 CAN 72
91763 HTD 65
92395 STK 31
93619 OTH 31
94131 CAN 36
90746 OTH 39
94561 OTH 45
91950 CAN 77
95695 HTD 73
90810 OTH 26
90813 STK 21
90004 CAN 69
92084 STK 24
91355 CAN 46
92019 ALZ 36
93455 STK 20
95338 CAN 29
94002 CAN 47
92371 HTD 30
92832 CAN 35
90706 CAN 109
93905 OTH 42
94595 STK 37
93543 HTD 25
94577 ALZ 22
90806 OTH 44
94590 HTD 85
92509 INJ 25
91942 PNF 21
92122 OTH 58
93535 OTH 67
90042 CAN 71
91733 CAN 36
90016 STK 25
95448 HTD 25
94550 HTD 81
90403 HTD 71
94080 CAN 127
93720 STK 24
93722 CAN 73
90048 HTD 68
92833 OTH 52
94596 OTH 31
95965 HTD 59
94553 OTH 66
91761 HTD 55
90650 OTH 89
93933 OTH 25
91710 OTH 84
92411 CAN 29
95076 INJ 27
93422 OTH 38
90262 OTH 37
95361 OTH 22
95453 HTD 43
94941 CAN 68
92115 STK 26
90275 CAN 102
94606 CAN 53
93004 OTH 37
95695 CLD 27
93110 HTD 39
92629 HTD 41
94954 CAN 75
92570 CAN 55
91342 DIA 28
94521 CAN 67
92530 CAN 56
92241 CAN 20
90057 HTD 69
94002 OTH 22
90201 INJ 26
92126 OTH 61
91744 DIA 21
91607 CAN 56
95240 CAN 114
92656 HTD 22
95954 OTH 26
90715 CAN 24
95124 HTD 74
93257 HTD 141
94536 CAN 86
91784 OTH 27
92020 HTD 142
94117 HTD 63
93551 HTD 68
95695 CLD 40
90057 HTD 72
90806 STK 25
92604 CAN 26
94920 CAN 31
92119 STK 23
93618 HTD 33
93063 INJ 25
96001 CLD 22
94561 OTH 37
93905 CAN 30
92139 CAN 54
95670 OTH 65
92841 HTD 51
92675 OTH 35
93311 HTD 43
95356 OTH 39
93933 CAN 39
92562 HTD 52
93245 CAN 26
92106 OTH 23
90703 CAN 64
92345 CAN 120
90027 HTD 113
92805 CAN 48
92649 CAN 53
93552 OTH 28
92118 CAN 50
95118 HTD 46
91942 HTD 88
91504 HTD 59
91214 CAN 62
94558 STK 72
92101 HTD 65
95610 HTD 78
94568 OTH 27
93701 HTD 28
94954 CLD 21
91205 HTD 67
95367 HTD 36
95076 CAN 109
90026 CAN 70
91977 STK 30
94124 CAN 56
91104 STK 21
95123 CAN 89
90713 OTH 33
95682 HTD 40
93015 HTD 32
95820 HTD 99
90044 STK 38
91607 OTH 34
94565 OTH 60
91755 HTD 53
92707 OTH 50
94546 INJ 21
91103 OTH 47
94061 OTH 36
91205 OTH 39
94523 HTD 93
92780 OTH 67
96002 CLD 35
91030 HTD 30
93101 STK 21
93536 CAN 84
92071 OTH 62
93552 HTD 37
90680 OTH 25
90230 CAN 55
94509 STK 34
93901 STK 25
90241 CAN 52
94115 CAN 75
95020 OTH 40
94587 HTD 98
90713 CAN 42
90278 OTH 21
92841 OTH 34
94541 OTH 118
91303 OTH 21
95070 HTD 68
94621 HTD 50
94022 HTD 36
92014 HTD 21
95336 ALZ 22
92509 HTD 117
91770 HTD 109
93657 OTH 49
90037 HOM 21
94928 OTH 39
91506 HTD 52
92649 CAN 53
91367 OTH 34
90504 OTH 27
92563 CAN 75
90701 OTH 24
91411 CAN 30
92374 CAN 49
93105 HTD 93
90806 STK 24
92154 OTH 63
92234 HTD 103
96130 CAN 22
95677 OTH 24
90650 CLD 49
91706 OTH 49
92354 CAN 31
92056 OTH 67
93940 HTD 83
93274 CAN 87
91355 HTD 42
94578 HTD 91
90020 OTH 23
95838 OTH 76
92648 OTH 46
90242 CLD 23
90277 OTH 34
94062 CAN 48
95451 HTD 21
94519 HTD 24
90405 HTD 57
90275 INJ 25
96067 CAN 20
95965 OTH 39
91745 CAN 106
91106 OTH 24
92243 HTD 70
94030 CAN 53
94114 HTD 35
95827 HTD 39
95687 HTD 80
95816 CAN 35
92845 CAN 42
91941 OTH 65
90621 HTD 43
90049 CAN 77
90068 HTD 39
92008 CAN 75
92037 OTH 63
91387 CAN 30
92024 CLD 21
92841 CAN 51
93901 OTH 60
92392 OTH 59
93307 DIA 27
94122 HTD 103
92503 OTH 77
90650 CAN 154
91030 HTD 49
92020 HTD 130
91411 CAN 32
95621 CLD 27
92128 STK 39
94131 OTH 29
92867 CAN 60
95762 HTD 28
95354 OTH 36
90630 CAN 91
95219 OTH 22
95695 ALZ 29
93268 CAN 34
99998 ALZ 51
95050 CAN 50
91504 OTH 22
92083 HTD 91
92117 ALZ 22
93312 HTD 69
90248 HTD 25
95521 HTD 25
93035 OTH 24
92240 OTH 58
95215 CAN 48
92105 HTD 82
94124 OTH 51
95821 HTD 84
92392 CAN 92
95116 OTH 36
95351 INJ 28
95828 OTH 83
93420 STK 23
92505 OTH 51
96001 STK 21
95864 CAN 58
94609 OTH 37
92780 CLD 24
93035 CAN 34
94578 OTH 70
94061 OTH 47
94513 CAN 31
92101 CLD 21
93268 CAN 27
90247 CAN 66
93550 OTH 62
99999 STK 103
94598 CAN 42
92620 OTH 28
91977 OTH 52
90011 PNF 21
93013 OTH 24
95677 CAN 43
90638 OTH 55
94110 OTH 94
90242 CAN 50
90043 STK 30
92114 HTD 116
92663 OTH 28
90670 CAN 20
94510 HTD 34
90274 OTH 31
92804 HTD 195
90813 OTH 46
94579 CAN 52
95112 HTD 43
94510 CAN 45
95825 HTD 94
94102 INJ 22
92154 HTD 103
93702 CAN 51
95926 OTH 50
91202 HTD 55
90660 HTD 132
94109 INJ 34
95966 INJ 26
90064 CAN 41
95821 CAN 73
90278 CAN 36
92037 CAN 78
92117 HTD 120
91501 CAN 27
93003 CLD 24
92503 CLD 32
95632 CAN 57
94564 OTH 40
92545 HTD 234
93638 HTD 75
91724 OTH 23
93036 HTD 46
92227 OTH 42
92831 OTH 35
95965 OTH 45
92026 CAN 89
93551 CAN 46
94550 STK 32
94544 OTH 99
95476 OTH 65
92234 CLD 25
94903 STK 29
90230 OTH 25
93901 HTD 61
91763 OTH 40
94559 OTH 33
95136 OTH 29
90201 DIA 23
92103 STK 38
92563 CAN 67
96097 CAN 25
94568 OTH 27
95076 STK 27
94612 OTH 37
95340 DIA 27
92270 CAN 51
93433 CAN 29
91505 OTH 35
90706 STK 21
95370 INJ 22
92707 CAN 58
90044 STK 22
91030 OTH 20
95901 CAN 56
94505 CAN 25
90040 HTD 26
92870 HTD 86
92780 OTH 35
94025 OTH 58
91335 CLD 21
92021 CLD 33
93561 CAN 56
91335 CLD 32
90201 DIA 30
95240 HTD 135
94102 OTH 104
92277 OTH 24
92345 OTH 96
90047 CAN 97
93010 OTH 93
93230 OTH 71
94597 CAN 27
91766 CAN 79
92019 HTD 82
92220 STK 40
95966 OTH 62
95030 CAN 22
91803 STK 21
93041 CAN 33
92399 PNF 20
95842 CAN 43
92240 OTH 46
95540 HTD 39
94401 CAN 53
94015 CLD 24
95358 HTD 42
94086 OTH 28
92021 OTH 111
95826 HTD 49
90813 HTD 71
93612 CLD 20
93304 STK 21
95148 OTH 36
91950 CLD 20
91746 OTH 26
92037 CLD 22
92683 STK 32
93514 HTD 44
91105 CAN 23
94030 STK 20
90302 CAN 46
91108 HTD 24
92806 CAN 43
90815 CAN 74
95370 STK 25
91801 STK 30
92587 HTD 32
96001 STK 24
92320 HTD 26
95928 OTH 56
91607 OTH 29
95148 HTD 28
94030 STK 25
91606 OTH 42
94530 CAN 46
90670 CAN 27
95215 OTH 25
90621 HTD 44
90035 HTD 67
95621 OTH 69
91790 HTD 77
95667 OTH 80
91702 CAN 79
94574 HTD 20
93535 INJ 24
90011 INJ 21
90631 STK 24
95864 OTH 53
91607 CAN 45
92019 OTH 80
91331 OTH 63
95051 OTH 47
94530 OTH 51
94545 HTD 48
90650 STK 34
90242 CAN 58
91342 STK 20
93033 STK 31
95076 STK 28
95361 HTD 76
94062 HTD 36
93003 STK 47
95630 OTH 39
92118 OTH 35
95616 OTH 44
92107 OTH 41
94115 CAN 53
95621 HTD 90
95126 HTD 32
93422 CAN 65
94066 CAN 56
94124 CAN 57
95632 HTD 40
93257 HTD 141
91945 OTH 42
95206 CAN 79
96002 STK 20
92026 ALZ 45
92629 CAN 65
94949 CAN 27
94556 OTH 33
93536 HTD 86
90049 CAN 61
94109 OTH 101
92101 CLD 20
90303 CAN 30
90605 HTD 66
95407 HTD 49
93230 INJ 22
93534 CLD 38
95206 INJ 50
90744 CAN 47
92028 HTD 86
92064 HTD 77
96150 HTD 35
94010 INJ 20
91702 HTD 87
95035 HTD 39
95838 CAN 51
91755 CAN 37
90805 HTD 132
95130 CAN 26
90807 OTH 45
93612 CAN 52
95610 OTH 63
90039 HTD 59
94509 CLD 41
94501 ALZ 24
90630 OTH 42
93555 HTD 84
94947 HTD 59
91042 HTD 51
92028 OTH 61
92629 HTD 47
95032 HTD 49
94705 OTH 20
95380 OTH 54
92117 INJ 22
91902 OTH 22
92101 INJ 20
93105 HTD 76
92708 CAN 121
90604 HTD 61
92704 HTD 68
92679 CAN 24
91710 OTH 61
91792 HTD 33
90039 OTH 41
90046 STK 22
92377 HTD 23
92806 HTD 37
93063 CAN 69
95965 OTH 36
95076 HTD 163
92241 CAN 25
94806 CAN 96
95020 CAN 43
92509 HTD 107
90813 CAN 47
94947 HTD 39
94596 OTH 65
95969 CAN 94
95351 OTH 52
92821 HTD 67
94903 CAN 77
93257 DIA 20
91316 OTH 30
90720 CAN 41
90242 OTH 44
90046 CLD 22
99999 LIV 28
94066 OTH 45
92548 HTD 20
92027 PNF 21
90291 HTD 32
91360 ALZ 20
94025 HTD 71
91101 OTH 20
93221 OTH 29
92008 ALZ 26
92102 OTH 32
90505 CAN 92
91942 HTD 86
95425 HTD 28
94804 HTD 95
93036 CAN 42
90292 HTD 37
91344 HTD 115
90069 OTH 21
94607 STK 22
94577 INJ 27
93230 HTD 87
95338 OTH 20
94547 OTH 26
95127 CAN 75
91360 OTH 56
95121 OTH 24
94509 HTD 104
94597 HTD 33
95076 HTD 105
92084 CAN 92
95348 HTD 26
92231 CAN 34
95608 HYP 24
90804 CAN 38
93710 CAN 52
95112 HTD 71
90740 STK 29
90241 CLD 22
94565 CAN 112
91367 CAN 93
92129 HTD 38
91016 OTH 50
93631 HTD 35
91311 OTH 41
90018 HTD 161
94563 CAN 43
92647 CLD 28
95125 OTH 81
92587 CAN 32
93637 OTH 41
95035 CAN 64
95350 OTH 92
92399 CAN 118
91364 OTH 32
92024 CAN 82
92831 CAN 34
92653 HTD 87
91030 HTD 49
92260 HTD 131
90019 HTD 109
94040 HTD 48
92706 OTH 26
94402 CAN 52
92117 CAN 99
92236 HTD 20
90014 HTD 28
94945 HTD 24
91364 OTH 30
95076 CLD 21
94619 CAN 46
90746 CAN 62
90048 CAN 48
95827 OTH 27
94546 OTH 110
91401 HTD 77
95472 OTH 59
90275 CAN 91
90033 PNF 25
91343 HTD 91
94116 CAN 119
94590 OTH 68
92025 HTD 100
94503 OTH 22
95969 STK 39
95206 OTH 71
94550 OTH 70
92404 DIA 25
94538 OTH 70
94609 STK 24
92115 HTD 100
91042 CAN 51
93210 HTD 27
94509 CAN 105
92103 OTH 58
94513 HTD 39
95953 HTD 21
95841 HTD 44
94110 HTD 107
90245 HTD 25
90062 CAN 60
99999 HOM 66
90650 DIA 34
91302 CAN 24
94577 STK 36
92335 CLD 31
95814 OTH 29
92503 STK 23
93458 STK 23
91754 CAN 71
91945 OTH 44
93268 OTH 21
92113 CAN 55
92011 HTD 36
91342 INJ 23
92220 STK 21
92345 HTD 168
94538 OTH 62
95116 OTH 38
91801 PNF 26
90404 HTD 88
92363 OTH 23
95901 STK 35
94555 HTD 30
93405 OTH 33
93535 OTH 57
92371 CAN 28
95066 CAN 26
90503 STK 22
94611 CLD 20
91355 CAN 51
95603 CLD 26
91324 HTD 44
92301 HTD 30
94127 OTH 25
95366 CAN 24
94618 CAN 33
93637 OTH 42
92346 CAN 59
94580 HTD 36
92065 HTD 60
90035 OTH 38
95843 CAN 34
90002 OTH 55
92673 CAN 41
93013 OTH 25
92231 OTH 40
95540 CAN 39
95603 OTH 49
95677 CAN 36
94703 CAN 23
90745 CAN 92
92082 HTD 23
93618 HTD 42
93950 HTD 44
94403 CAN 64
91401 OTH 35
95382 OTH 45
91316 OTH 37
91977 HTD 82
92563 CAN 65
94541 OTH 99
94501 CLD 28
90602 CAN 34
93292 HTD 67
94019 CAN 22
92284 CAN 80
95123 HTD 61
94530 CAN 45
93728 CAN 29
94534 OTH 39
94553 HTD 73
90706 OTH 78
91701 OTH 43
94539 OTH 32
93901 CAN 42
90272 CAN 51
92021 OTH 96
93277 STK 24
90025 CAN 54
93304 STK 25
90405 OTH 24
92405 CAN 29
91730 CAN 45
93906 OTH 54
92691 OTH 51
90740 ALZ 25
95117 OTH 24
92585 HTD 23
95843 CAN 50
91301 CAN 31
92240 INJ 20
95407 CAN 40
93422 OTH 45
91367 OTH 58
95136 OTH 22
90272 OTH 27
93704 CAN 48
95747 CAN 54
91730 HTD 69
90017 CAN 22
94947 OTH 56
92227 HTD 54
95204 CAN 75
94110 CAN 99
90025 OTH 43
92557 OTH 23
93401 HTD 72
90620 STK 30
93309 ALZ 21
95829 CAN 27
90717 CAN 42
95204 HTD 143
92376 CAN 82
93560 CAN 27
95132 HTD 41
95816 HTD 58
93063 HTD 89
91325 OTH 36
90403 OTH 20
94040 OTH 31
90057 HTD 73
95678 HTD 61
90041 CAN 53
91436 HTD 40
92705 STK 26
90603 CAN 40
95838 STK 20
92869 HTD 52
91780 HTD 114
90650 DIA 29
91331 CAN 92
91405 CAN 57
93631 HTD 33
94612 OTH 39
92688 HTD 20
95207 CLD 37
95492 OTH 40
93291 OTH 65
93292 HTD 57
90805 DIA 22
92629 OTH 30
94132 HTD 51
92373 CLD 33
94523 CAN 68
94523 OTH 74
93101 CAN 49
93907 CAN 34
94565 DIA 22
93247 CAN 26
99998 SUI 35
90247 CAN 79
91010 CAN 49
91942 CAN 51
91941 CLD 20
92395 OTH 50
92054 HTD 100
91942 CLD 23
90272 HTD 47
90046 HTD 114
95945 HTD 100
93105 STK 27
92240 CAN 49
94941 OTH 38
92270 OTH 50
92054 HTD 55
91762 PNF 20
91945 CAN 61
92845 OTH 26
90002 OTH 35
94607 OTH 41
94110 INJ 22
92231 OTH 37
90650 CLD 44
95966 ALZ 36
95677 HTD 52
90221 HTD 74
93313 OTH 29
92054 ALZ 21
92673 CAN 26
90815 OTH 46
92129 OTH 31
92201 HTD 82
91606 OTH 41
91754 STK 22
95336 OTH 40
92056 OTH 60
91602 OTH 23
95037 OTH 38
91326 CAN 50
94608 CAN 46
93442 OTH 35
92324 OTH 70
90023 OTH 28
94954 OTH 43
95350 HTD 133
91901 HTD 32
92075 HTD 20
93514 CAN 31
96150 HTD 24
95695 OTH 77
94533 ALZ 41
92504 OTH 63
91733 OTH 35
90056 OTH 22
90241 HTD 94
92211 CAN 120
95965 STK 21
90011 HTD 85
95815 OTH 55
90731 STK 20
90031 CAN 50
94133 HTD 52
95827 HTD 37
90047 OTH 53
95864 OTH 72
95219 OTH 28
92879 HTD 56
95963 HTD 31
93614 CAN 35
94607 CAN 59
91324 HTD 55
92673 OTH 28
93060 HTD 72
94127 STK 20
91345 HTD 54
90277 CAN 53
94564 OTH 39
90059 HTD 50
95338 CAN 22
92395 CAN 93
90620 OTH 50
95610 CAN 86
90620 CAN 61
95307 OTH 39
95630 HTD 74
93422 HTD 55
95660 CAN 53
95376 STK 23
94545 HTD 69
93285 HTD 26
90047 HTD 147
95205 HTD 92
92651 OTH 23
91340 HTD 35
93401 HTD 53
90806 HTD 106
93030 STK 20
92562 CAN 83
92010 CAN 21
94515 HTD 20
90065 HTD 62
93230 CLD 25
95066 CAN 20
90272 CAN 40
92707 CAN 28
91604 HTD 102
92220 HTD 123
91356 OTH 41
95624 CAN 73
92020 ALZ 31
93060 CAN 36
91706 CAN 64
91932 OTH 35
92126 CAN 93
94110 OTH 95
95963 CAN 27
93245 HTD 41
91324 OTH 36
91202 CAN 32
92867 HTD 66
94520 STK 20
94561 CAN 56
95202 HTD 28
90005 CAN 29
90032 CAN 60
91402 HTD 101
94587 OTH 100
92040 CAN 77
90740 CAN 96
95603 CLD 24
92231 HTD 39
93455 STK 21
92243 STK 23
94519 OTH 35
91205 HTD 94
95453 CAN 28
91367 OTH 52
95901 OTH 55
95118 HTD 39
90017 HTD 22
92119 HTD 46
92260 CAN 101
90059 OTH 52
92660 OTH 28
93555 CLD 21
94544 OTH 94
95648 OTH 29
94596 CAN 37
92284 CLD 37
95630 OTH 65
90640 DIA 20
91362 CAN 40
93514 OTH 26
93010 HTD 117
93291 OTH 69
91001 OTH 33
91744 CLD 22
93445 HTD 20
92637 CAN 142
91361 HTD 40
95336 CAN 87
90049 OTH 38
92647 HTD 91
94558 HTD 149
92307 OTH 75
90012 HTD 66
95204 HTD 93
94541 STK 25
95209 ALZ 21
92102 OTH 47
92879 CAN 49
90038 HTD 30
92806 CAN 43
92025 STK 23
92780 HTD 76
94952 HTD 66
92841 HTD 54
95070 HTD 52
91790 CAN 79
90723 HTD 46
91606 STK 28
92105 CAN 88
90802 CAN 63
91745 OTH 52
94040 CAN 46
92703 OTH 44
92260 ALZ 24
94588 CAN 30
94611 HTD 70
92105 HTD 106
91320 HTD 61
96019 CAN 21
90305 OTH 25
94591 STK 25
95628 CAN 77
93215 HTD 71
95948 HTD 35
93901 HTD 65
92037 OTH 82
92021 STK 31
90036 OTH 47
93657 HTD 63
95610 CAN 90
92117 CAN 108
95969 PNF 24
95973 HTD 65
93110 CAN 42
95240 STK 49
91792 OTH 26
92270 OTH 26
91024 CAN 24
94577 OTH 103
91344 CAN 89
95621 HTD 125
94587 STK 21
90002 OTH 57
93221 OTH 22
91748 STK 20
92806 CAN 57
93304 CLD 27
95973 HTD 63
92704 CAN 82
94598 CAN 59
90066 OTH 61
92543 OTH 94
95628 HTD 91
90732 HTD 57
94116 CLD 20
94550 HTD 94
90201 HTD 100
95207 OTH 75
92672 HTD 48
90272 STK 20
91321 STK 23
95240 CLD 21
90012 OTH 23
91316 OTH 38
94544 CAN 105
91106 CAN 35
94121 PNF 21
95678 CAN 58
95476 CAN 96
92584 OTH 33
92840 CLD 20
91706 CAN 71
92284 HTD 92
91364 HTD 71
94619 HTD 46
91362 HTD 52
91773 HTD 91
93704 CAN 65
91356 OTH 24
95121 CAN 30
90502 CAN 30
95403 CLD 20
90703 CAN 69
93705 HTD 82
95608 CLD 50
93454 STK 30
92404 CAN 78
92804 INJ 22
90503 HTD 126
91607 OTH 33
92071 ALZ 22
92867 CAN 60
94598 HTD 49
90022 HTD 103
94801 HTD 53
95682 CAN 59
92882 OTH 50
95019 HTD 21
90723 OTH 39
90222 OTH 38
91745 HTD 85
90006 CAN 58
92037 ALZ 24
95608 CAN 148
95670 CAN 107
94611 STK 26
95133 HTD 24
91911 INJ 22
93274 STK 20
94513 CAN 81
94596 HTD 34
95640 CAN 26
92082 CAN 32
91107 HTD 101
92021 OTH 87
91304 CAN 83
92064 CAN 79
94063 CAN 31
90241 HTD 91
94556 HTD 28
92701 CAN 45
91107 HTD 87
95129 CAN 59
92801 OTH 66
92595 HTD 60
91204 HTD 31
95337 CAN 25
95204 CAN 72
93257 CAN 97
94022 OTH 32
93292 HTD 53
91331 HTD 119
91352 CAN 56
90280 CAN 61
95451 OTH 22
93309 HTD 103
90057 ALZ 22
91105 HTD 41
91910 CLD 39
93402 CAN 36
94086 HTD 57
95831 OTH 61
94612 HTD 42
91911 CAN 114
94947 CAN 47
90802 HTD 96
95831 HTD 95
95451 OTH 20
94116 INJ 20
93304 OTH 70
94603 CAN 52
90706 CAN 99
93212 CAN 20
92612 CAN 35
90732 HTD 68
91723 OTH 20
95991 STK 37
91331 STK 21
90405 HTD 64
95355 INJ 23
99998 ALZ 34
90638 CLD 22
95403 CAN 75
91606 OTH 48
91316 CAN 65
92277 CAN 27
95356 CAN 40
91768 CAN 27
91411 HTD 61
94607 CAN 50
95122 CAN 48
94804 CAN 79
91913 CAN 28
90034 OTH 45
94928 CAN 57
91411 HTD 51
92802 HTD 90
93458 OTH 55
91945 CAN 42
95833 OTH 27
91331 OTH 78
92020 INJ 28
91010 HTD 73
95969 ALZ 25
91335 INJ 30
95758 HTD 43
92683 HTD 150
92201 OTH 63
92647 CLD 20
94519 HTD 21
91106 HTD 33
92804 STK 25
92653 STK 24
91016 HTD 112
94134 OTH 34
95820 OTH 72
95603 HTD 85
92211 CAN 102
91789 CAN 48
94109 CAN 133
91103 HTD 80
92139 CAN 48
94121 CAN 93
92543 OTH 97
93311 HTD 23
95670 HTD 91
92585 HTD 27
93305 CAN 44
94117 HTD 39
90292 CAN 34
91744 HTD 100
92582 HTD 22
92586 OTH 70
92220 HTD 149
92065 CAN 46
93230 INJ 33
94556 OTH 36
92373 OTH 74
90064 PNF 20
92801 STK 26
95842 HTD 57
90222 HTD 54
90003 CAN 80
94127 CAN 58
91786 CLD 21
92562 STK 20
91042 CAN 44
92037 HTD 66
95340 HTD 68
91377 CAN 28
92227 CAN 28
